,text,pred
6941,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
6942,"Anda punya hak tak setuju.. apalagi ""ajak²""covid 19 yg gagalkan...?? BEM UI lbh rasional.... @BEMUI_Official https://t.co/xYjk8QcTV9",1
6943,Keknya...gw takut banget nih sama covid yg sekarang.,1
6944,"RT @woomixsy_: @Kejeffreyan org indo itu harus ngerasain dlu baru percaya. sumpah sih aku sakit hati bgt sm yg blg diendorse covid, gila ga…",-1
6945,"RT @afifahafra79: Warga bentrok di medsos, konflik horizontal antara pro dan anti covid memanas. Sementara, Tuan-Puan yang terhormat asyik…",0
6946,RT @gakadagunanya_: @BacangSpecial Covid? Tapi masih bisa jalan kan? Bisa bawa motor kan? https://t.co/eVOJURaPKe,-1
6947,aku doaiin bpk ketularan covid ya ... gausah bergejala. setidaknya bpk bisa merasakan KHAWATIRNYA. hehe .. jahat aku emang si .. abis kesel,0
6948,"RT @KKMPutrajaya: Ringkasan kes kematian baharu #COVID19, 27 Jun 2021.
60 kes kematian akibat jangkitan COVID-19 dilaporkan termasuk 9 Brou…",1
6949,"RT @vctrkmng: “Di sini kami merasa diterima masyarakat, beda dengan reaksi masyarakat di kota-kota lain..” ujar Covid Delta. https://t.co/s…",1
6950,"RT @monstreza: Angka Covid menggila, dan besok sudah Senin lagi. Tetap waspada, tetap bekerja, tetap berusaha, tetap berdoa.

Semoga kita s…",-1
6951,Okugema ekirwadde kya Ssenyiga omukambwe owa #COVID-19 mu Disitulikiti y'e Wakiso kwakubeera mu bifo bino wammanga;… https://t.co/m117FcknQo,1
6952,#mostpop Bos Garuda Indonesia Irfan Setiaputra dan Komisaris Peter Gontha positif COVID-19. https://t.co/dHtZgD9fAy,1
6953,RT @ribonk: Aneh bgt tasy* farasy* positif covid nyalahin art pdhl menurut ilmu virologi dan epidemiologi yg gue pelajari virus tuh ga nula…,1
6954,"Pakar kesehatan sekaligus Dekan Fakultas Kedokteran UI, Prof. Dr. dr. Ari Fahrial Syam, SpPD-KGEH menyoroti program… https://t.co/8vjQWo8roS",-1
6955,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
6956,"@bertanyarl Untuk lebih jelasnya lebih baik kamu cek sih, bukan cuma cek apakah itu gejala covid atau bukan tapi se… https://t.co/Uxld9K6QLK",1
6957,"RT @japenselangor1: #26Jun2021 Status kes COVID-19 negeri Selangor yang dikemaskini sehingga 26 Jun 2021, jam 12.00 tengahari.

‼️ Kes Baha…",1
6958,RT @ribonk: Aneh bgt tasy* farasy* positif covid nyalahin art pdhl menurut ilmu virologi dan epidemiologi yg gue pelajari virus tuh ga nula…,1
6959,"RT @InjangNation: Alhamdulillah, lepas dah tak boleh beli extension wire, kertas A4, tuala, bantal, penyangkut baju kes covid harini 5 ribu…",-1
6960,"RT @BintangUngu3: Terima kasih para pejuang frontliner Covid-19
400 meal box untuk 8 rumah sakit yg sedang berjuang melawan Covid-19 di jak…",0
6961,RT @japenselangor1: Hebahan Info On Wheels (IOW) Perintah Kawalan Pergerakan (PKP) 3.0 dan Program Ujian Saringan Komuniti COVID-19 Fasa 3…,0
6962,"RT @JPenerangan: Situasi Semasa COVID-19 Di Malaysia, 27 JUN 2021.

Sumber: KEMENTERIAN KESIHATAN MALAYSIA

#MenangBersama
#LindungDiriLind…",0
6963,"RT @__Sridiana_3va: Barusan teman nangis telpon mamanya butuh ICU,jangankan ICU..2 orang tua yg kami sayangi sj skrg kondisi dirumah,belum…",1
6964,"RT @9KDY6: @woomixsy_ @Kejeffreyan mjb, tetangga aku suaminya covid tp dianya ttp ga percaya, bilangnya cuma db tapi dipositifin😂 dianya pe…",-1
6965,"RT @vctrkmng: “Di sini kami merasa diterima masyarakat, beda dengan reaksi masyarakat di kota-kota lain..” ujar Covid Delta. https://t.co/s…",1
6966,"RT @vctrkmng: “Di sini kami merasa diterima masyarakat, beda dengan reaksi masyarakat di kota-kota lain..” ujar Covid Delta. https://t.co/s…",1
6967,"Kasian liatnya :(
Eijkman Ungkap 3 Gejala Khas Covid-19 pada Anak https://t.co/qbxM3XHmpg",1
6968,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
6969,"RT @Aryprasetyo85: Penanganan Sebaran Konten Hoaks Vaksin Covid-19 Jumat (25/06/2021)

@kemkominfo kembali merilis data hoaks terbaru seput…",0
6970,"@nistelrooy_04 Iya jg, gara gara covid nih, mess lagi lockdown",0
6971,@yeppooota @mlnbayy Disumatra gada ya di palembang bukannya ada festival layang2 sebelom covid tuh,1
6972,"RT @IAMartin_: Rais SAMIA 10:16 usiku anawataka watu waepuke mikusanyiko na kufuata ushauri wa wataalam wa afya kujikinga na COVID-19.

Rai…",0
6973,"RT @Timobros: Hati-hati COVID Sobat,
Rumah sakit jakarta ngantri semua. Sampe begging begging nangis minta spot. Ngantrian bisa puluhan.

S…",1
6974,"Sumpah yah, lg beli kebab, tiba-tiba org yg OTG covid berkeliaran cari makan. Aing lngsng lemes anjir. Deket bgt sm… https://t.co/RTO8oqfyfZ",1
6975,RT @AndiKhomeini: Dexamethason. Orang sehat dan pasien COVID gejala ringan tolong hindari obat itu. Sistem imun kalian harus bekerja optima…,1
6976,"RT @MafiaWasit: Temen-temen yang ga percaya Covid mending dipendam sendiri aja ya, jaga perasaan saudara-saudara kita yang saat ini terkena…",1
6977,RT @CNNIndonesia: FOTO: Jakarta Bergerak Lawan Lonjakan Covid-19 https://t.co/Mi8JR3BGqd,-1
6978,"@detikcom Kakek saya sakit, meninggal tapi bukan covid. Tapi pemakaman diharuskan covid, pemakaman tidak sesuai anj… https://t.co/OwQDdkASeH",-1
6979,"RT @japenselangor1: #27Jun2021 Status kes COVID-19 negeri Selangor yang dikemaskini sehingga 27 Jun 2021, jam 12.00 tengahari.

‼️ Kes Baha…",1
6980,RT @Si_AnakKampung: Bekali dirimu dengan senjata pemusnah yang bernama Vaksin untuk melawan bala tentara covid. Sila baca selengkapnya ulas…,0
6981,@unicila95 Biasanya yg begini2 awalnya adalah manusia2 yg tidak percaya covid 🙂,-1
6982,"RT @Timobros: Hati-hati COVID Sobat,
Rumah sakit jakarta ngantri semua. Sampe begging begging nangis minta spot. Ngantrian bisa puluhan.

S…",1
6983,RT @ribonk: Aneh bgt tasy* farasy* positif covid nyalahin art pdhl menurut ilmu virologi dan epidemiologi yg gue pelajari virus tuh ga nula…,1
6984,"RT @HermyRahim: Kes covid tinggi waknat. 

Sedikit video mat. 

Muka barai tu sebab euro mat! https://t.co/yoq3BE9LL4",-1
6985,"RT @nirsha97: Sejak pendemik covid 19 ni, ramai yang struggle utk survive. Begitu juga kakak sulung saya dan suaminya. Income terjejas. Nak…",0
6986,"RT @anwaribrahim: Alhamdulillah, kedai-kedai makan telah dilanjutkan operasi. Mungkin sekarang ada data dan hujah sains untuk langkah ini.…",-1
6987,"@dokterparu Andai banyak kasus mereka yg tidak mendapatkan ruang icu covid dan akhirnya meninggal di up, sebagai be… https://t.co/RBtVskNzI3",-1
6988,"RT @woomixsy_: @Kejeffreyan org indo itu harus ngerasain dlu baru percaya. sumpah sih aku sakit hati bgt sm yg blg diendorse covid, gila ga…",-1
6989,"RT @japenselangor1: Anda disahkan Positif COVID-19 dan perlu menjalani Kuarantin di PKRC bersepadu MAEPS 2.0☹️

Berikut #JaPenSelangor kong…",1
6990,RT @kompascom: Pemerintah Kota Depok mencatat penambahan 798 kasus baru Covid-19 pada Minggu (27/6/2021). Penambahan ini merupakan rekor te…,1
6991,"RT @kamarulafiquez: Tahun lepas, kes COVID-19 di Itali antara yang paling teruk di dunia. Sampai berbelas trak tentera digunakan untuk meng…",1
6992,RT @nursafiyraa: Best nya tengok negara lain dah bebas Covid while Malaysia pak menteri still sibuk berebut kuasa and anggap Covid macam ta…,-1
6993,Polsek Pesantren:Bktm Tosaren Aiptu Setio Harsono  sambang sekaligus himbau security dan karyawan warung SS agar pe… https://t.co/gegNTdys3G,1
6994,RT @SAVIOR10883540: @DiantyYasmin3 Tukang santet kena covid😀,1
6995,"RT @fadyanova: Luaaarr Biasa..!! Gebrakan Walikota Solo (Gibran), dengan Cepat membuat Rumah Sakit dari tenda2 UGD untuk mengatasi pasien C…",0
6996,"RT @rzrizaldy: DPR memang gunanya utk mewakili rakyat, yang pingin jalan2 ke Bali diwakilin dewan nya aja, yang kena covid ya ttp rakyatnya…",0
6997,"RT @projectm_org: Sebulan terakhir, kami mencatat  pelbagai stori pengalaman masyarakat adat menghadapi pandemi. Kearifan mereka tampak kon…",1
6998,@dwinawan_ Tinggal dgn orng yg bergejala &amp; positif tp tetap tdk percaya covid merupakan tantangan tersendiri. pengh… https://t.co/anlIDAgLgy,1
6999,"@thomas_vetra Jir bego banget. Udah tau ada yg covid bukannya isolasi mandiri, malah keluar main di stage. Lu jabat… https://t.co/QydYPqSr5s",1
7000,RT @PutraWadapi: Seluruh dunia sibuk dgn ancaman Covid-19 tapi hanya di Indonesia yg rakyat dituduh  melanggar prokes dipenjara 4 tahun dgn…,1
7001,"RT @azmanrocks: Alhamdulillah. Sejak pengharaman penjualan lampu elektrik, kes COVID-19 seluruh negara turun medadak.",1
7002,"RT @dr_tompi: Berita antrian RS krn covid makin menggila. Hati2 semuaaa . Berusaha utk tdk sakit, semampunya...",0
7003,RT @adriandanarw: Terpantau ada beberapa yang setelah lihat video kondisi RSUD Bekasi kemarin baru syok dan bilang “ternyata COVID ini sung…,-1
7004,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
7005,"RT @kamarul14: Rakyat di negeri Sarawak kini yang paling ramai sudah menerima suntikan dos pertama vaksin Covid-19.

Apa rahsianya? Cucuk d…",0
7006,"RT @nirsha97: Sejak pendemik covid 19 ni, ramai yang struggle utk survive. Begitu juga kakak sulung saya dan suaminya. Income terjejas. Nak…",0
7007,"RT @jaewangi97: @Kejeffreyan Saya kerja di rumah sakit. Tidak semuanya asal di CAP SEBAGAI COVID. Ada diagnosa, ada pemeriksaan penunjang b…",-1
7008,RT @ribonk: Aneh bgt tasy* farasy* positif covid nyalahin art pdhl menurut ilmu virologi dan epidemiologi yg gue pelajari virus tuh ga nula…,1
7009,Ikatan Dokter Indonesia (IDI) dan lima profesi dokter meminta pemerintah memberlakukan PSBB ketat di Pulau Jawa sel… https://t.co/pQoReFfPYH,1
7010,"28 ODGJ di Kota Bogor Positif Covid-19, Kini Dirawat di Rumah Sakit Marzuki Mahdi
 
https://t.co/97Ns4HD3HS lewat @tribunnews",0
7011,@Meowruddin @yasay5865 @redzuanNewsMPB Aku dah ada kongsikan di atas artikel tentang peratus positif.… https://t.co/Q5IPqKHy6Y,1
7012,"Virusnya udah bermutasi ribuan kali jg sma aj kondisinya di kembangan selatan jakbar. No prokes donk, yg pakai mask… https://t.co/tkpzDoPRuZ",1
7013,Sampai satu tahap dah malas nak amik tau pasal covid ni 😑 complaint pon takdak guna so hanya mampu fikir macam mana nak terus hidup je 😫😫,1
7014,"RT @mermaidgurun: @bintangemon @Arie_Kriting Kasian banget para nakes dan orang2 yg kena covid, semuanya langsung divonis https://t.co/hZoC…",-1
7015,"RT @MUIPusat: Covid-19 naik, Waketum MUI Buya Anwar Abbas mengimbau masyarakat yang berada di zona oranye dan merah untuk mengganti Jumat d…",1
7016,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
7017,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
7018,temen temen ttp jaga kesehatan yaa bukan cm soal covid aja yg lagi meningkat tapi emng situasi cuaca juga lagi kura… https://t.co/mWK5cYQhXP,0
7019,"@TofaTofa_id Ga ada pengaruh bos..
Yang menjadi pertanyaannya, dimana lahan makam yang di beli seharga RP. 185 M da… https://t.co/TaNJfC38nX",1
7020,"RT @dediahmaad17: Urgent! 

Saya lagi cari plasma darah dari survivor covid dengan golongan darah O+ untuk ibu teman saya. Siapapun dan di…",0
7021,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
7022,"RT @helmihelmi: Jangan lupa pakai masker dobel, cuci tangan, ga pergi kalau ga mendesak, jaga jarak, vaksin dan ketik 1 agar covid-19 seger…",0
7023,"RT @MFaizGhifari: Untuk mengumpulkan poster / informasi lokasi vaksinasi covid, aku coba buat web yg berfungsi untuk:

• Upload Info Vaksin…",0
7024,"Masih Musim covid..kenapa undangan offline

Harusnya online aja https://t.co/cG9B0WCvYZ",1
7025,RT @riaaasch: Halo @urbancikarang ! mohon bantu share yaaa! saya sdg mencari pendonor plasma konvalesen untuk ibu saya yg dirawat di Siloam…,-1
7026,"Tenang rek, covid nek ws bosen lak ilang dewe koyo dek e",1
7027,Ayo vaksin. Jgn milih2 mau vaksin ini itu. Vaksin yg paling baik adalah vaksin yg tersedia paling cepat. Jgn takut… https://t.co/QAXnjgrLvN,0
7028,"RT @DiantyYasmin3: Bupati Lebak Iti Jayabaya Positif COVID-19, Punya Penyakit Kelainan Darah Thalassemia
Ini Bupati yg mau kirim santet itu…",1
7029,"@thom_mario sama, seperti sebelum COVID",0
7030,RT @ribonk: Aneh bgt tasy* farasy* positif covid nyalahin art pdhl menurut ilmu virologi dan epidemiologi yg gue pelajari virus tuh ga nula…,1
7031,@kolormonyet BISA KAU TULARKAN COVID KE TUBUHKU?🖕,0
7032,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
7033,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
7034,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
7035,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
7036,Kek gini mau covid di Bali terkendali. Duh. Terus2in aja nongkrongnya 🙃,0
7037,"@YunaChoiGFRD Iyaaa, jd kan bisa aja yg tadinya ga covid pas ngantri kerumunan daftar vaksin kena + harusnya pendaf… https://t.co/XnldP7Lllk",0
7038,@drpriono1 @BPOM_RI ternyata emang buat jualan... udah rusak nih negara... nyawa pasien covid pun digadai dengan ob… https://t.co/u9PtgxNbvK,-1
7039,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
7040,RT @CNNIndonesia: Rangkuman Covid: Rekor Beruntun Positif Harian Nasional &amp; DKI https://t.co/M0H4ap5VBM,-1
7041,"RT @IrutPagut: VIDIO.. JALAN MERDEKA KOTA BANDUNG. MASYARAKAT MULAI MARAH, MEMBONGKAR DAN MENDOBRAK PENUTUP JALAN, DENGAN ALASAN COVID YANG…",1
7042,"RT @mytheorem: Its about time. Either mati sebab riot atau mati sebab kebulur. Kalau nasib tak baik, mati sebab covid.

Make it count.",-1
7043,"RT @AnnisaPohan: Bukannya membaik, malah lebih buruk dari kondisi terburuk terakhir bahkan terburuk selama Pandemi ini, stay safe everyone,…",-1
7044,RT @ribonk: Aneh bgt tasy* farasy* positif covid nyalahin art pdhl menurut ilmu virologi dan epidemiologi yg gue pelajari virus tuh ga nula…,1
7045,RT @nursafiyraa: Best nya tengok negara lain dah bebas Covid while Malaysia pak menteri still sibuk berebut kuasa and anggap Covid macam ta…,-1
7046,RT @ribonk: Aneh bgt tasy* farasy* positif covid nyalahin art pdhl menurut ilmu virologi dan epidemiologi yg gue pelajari virus tuh ga nula…,1
7047,RT @gakadagunanya_: @BacangSpecial Covid? Tapi masih bisa jalan kan? Bisa bawa motor kan? https://t.co/eVOJURaPKe,-1
7048,"RT @KemenkesRI: Setiap individu yang terinfeksi COVID-19 memiliki respon tubuh yang berbeda-beda, ada yang tanpa gejala, gejala ringan, sed…",1
7049,Masaalah Pandemik Covid Yang Berterusan Di Malaysia Ini dan Program Vaksinisasi Yang Slow Macam Siput Babi Adalah K… https://t.co/ZaIk9C6bDT,0
7050,"RT @nirsha97: Sejak pendemik covid 19 ni, ramai yang struggle utk survive. Begitu juga kakak sulung saya dan suaminya. Income terjejas. Nak…",0
7051,"RT @KemenkesRI: Setiap individu yang terinfeksi COVID-19 memiliki respon tubuh yang berbeda-beda, ada yang tanpa gejala, gejala ringan, sed…",1
7052,"RT @nirsha97: Sejak pendemik covid 19 ni, ramai yang struggle utk survive. Begitu juga kakak sulung saya dan suaminya. Income terjejas. Nak…",0
7053,RT @urbancikarang: Grafik Positif Aktif Covid-19 di Kabupaten Bekasi per 27 Juni 2021. #bekasi https://t.co/5Ha2ebaIRx,-1
7054,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
7055,"RT @guanenglim: Janganlah dulu,kini &amp; selama-lamanya...

Mengapa perniagaan yg x ada kes COVID-19 kena tutup sepanjang masa krn PKP, ttp ki…",1
7056,RT @BangiKita: Kerajaan Negeri Selangor telah memilih EvoMall Bangi sebagai salah satu pusat pemberian vaksin bagi kategori industri dan sw…,-1
7057,"RT @fadyanova: Luaaarr Biasa..!! Gebrakan Walikota Solo (Gibran), dengan Cepat membuat Rumah Sakit dari tenda2 UGD untuk mengatasi pasien C…",0
7058,"RT @vctrkmng: “Di sini kami merasa diterima masyarakat, beda dengan reaksi masyarakat di kota-kota lain..” ujar Covid Delta. https://t.co/s…",1
7059,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
7060,"besok udh gak wfh lagi, padahal angka covid masih naik.  :( horror banget...",-1
7061,"habis baca ini, monmaap tp boleh ga berharap yg ga percaya covid kena aja trs meninggal? aku sndr jg masih sering k… https://t.co/T2ry9PFstA",-1
7062,"RT @AwalilRizky: Pemerintah mengalokasikan dana covid-19 dan pemulihan ekonomi pada APBN 2020 dan 21. Estimasi IMF: 5,41% PDB. Dibawah rera…",0
7063,"kesel lagi sama manusia yang bukan tenaga medis, ngomongin covid udah kaya paling bener ... ""ah itu udh gak nular,… https://t.co/KQSJUmP6Yj",1
7064,"RT @okezonenews: 9.394 Warga DKI Positif Covid-19 dalam Sehari Catatkan Rekor, 'Positivity Rate' Capai 33,9% #LengkapCepatBeritanya #Berita…",1
7065,"RT @OposisiCerdas: Jargon Sakti ""Keselamatan Rakyat Hukum Tertinggi"" Tak Terlihat Dalam Penanganan Covid-19
https://t.co/y9OsY10CHM",0
7066,Pendek kata...nak mogok tu biar lah mogok halal...jika tak naya jerr...dah ler zaman2 covid ni kerja pun ibarat telur di hujung tanduk.,0
7067,"RT @Bams_1eng: Sudah valid belum ? apakah sudah dilakukan penelitian dan diakomodinir oleh WHO.

Gak enak kaan kalau dibales pengusaha roko…",1
7068,RT @ribonk: Aneh bgt tasy* farasy* positif covid nyalahin art pdhl menurut ilmu virologi dan epidemiologi yg gue pelajari virus tuh ga nula…,1
7069,"@Koja_RSUD Oh ya, ini dari saya sendiri, tidak ada niat menjelekkan RSUD KOJA, tapi tolong, “ BAPAK SAYA KRITIS COV… https://t.co/ysbJPogehr",1
7070,RT @kompascom: Pemerintah Kota Depok mencatat penambahan 798 kasus baru Covid-19 pada Minggu (27/6/2021). Penambahan ini merupakan rekor te…,1
7071,"@anastasyachl Banyak yg bahlul sih, gak percaya Covid lah, gak mau vaksin lah. Prokes diabaikan lah. Capek dah. Udah vaksin lom?",-1
7072,SETAHUN DAH COVID NI PUKIMAK KORANG BUAT APA KAT ATAS SIAL,1
7073,"Kadang heran ih sm peraturan peraturan baru, covid udh lama. Tp baru dianjurin pake masker double (medis+kain) nya… https://t.co/Ky70KgKu5W",-1
7074,"RT @cudble: ama covid gapercaya, giliran di chat “aku janji bakal berubah” percaya",-1
7075,"RT @nirsha97: Sejak pendemik covid 19 ni, ramai yang struggle utk survive. Begitu juga kakak sulung saya dan suaminya. Income terjejas. Nak…",0
7076,"RT @pemkabbantul: Mari bersama kita putus rantai penyebaran Covid-19 dengan menerapkan Perilaku Hidup Bersih dan Sehat (PHBS), dengan mener…",0
7077,"RT @woomixsy_: @Kejeffreyan org indo itu harus ngerasain dlu baru percaya. sumpah sih aku sakit hati bgt sm yg blg diendorse covid, gila ga…",-1
7078,"RT @JPenerangan: Situasi Semasa COVID-19 Di Malaysia, 27 JUN 2021.

Sumber: KEMENTERIAN KESIHATAN MALAYSIA

#MenangBersama
#LindungDiriLind…",0
7079,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
7080,"RT @Pak_Irv: Semua acara hajatan, reunian, arisan batalin aja udah. Atau ga usah dateng kalo diundang.

Nggak usah bohong nyari alesan, bil…",0
7081,"RT @pemkabbantul: Update data sebaran kasus Covid-19 di Kabupaten Bantul, berdasarkan data dari Dinas Kesehatan Kabupaten Bantul per Minggu…",1
7082,"Definisi seminggu gak ngapa2in😩🥱

Emang bener2 nih si covid",1
7083,"@imadya Rs full ka, saya mau bawa bapak ibu saya yg sudah lansia dengan penyakit bawaan , dan saat ini lemah kondis… https://t.co/XbuKZLKfW8",-1
7084,RT @korantempo: Audit BPK menemukan ketidakwajaran harga dalam proses pengadaan barang dan jasa bansos Covid-19. Harga yang disorongkan per…,-1
7085,"Komisaris &amp; Dirut Garuda Positif Covid-19, Begini Kondisinya! https://t.co/F44eGLfB91",1
7086,aku sedih betul tengok budak kecik makan bercatu. dia punya sedih tak boleh bawak bincang. musibah besar sekarang b… https://t.co/VW3ixp8rzG,1
7087,"RT @_AmranFans: Alhamdulillah, kedai makan dh boleh beroperasi sampai 10 mlm. Akhirnya kerajaan faham bahawa Covid 19 bukan keluar selepas…",1
7088,"RT @hanimomo: Bukak kilang sebab takut GDP affected, tapi affected juga. Dan rakyat nak 5,000 ni mati sebab covid. Belum campur sebab desak…",1
7089,"RT @__Sridiana_3va: Kalo belum sanggup bayar sendiri berobat ke RS, jangan sombong, Jangan sok ngga mau Prokes deh

Jangan ikutan gaya sele…",1
7090,"RT @cudble: ama covid gapercaya, giliran di chat “aku janji bakal berubah” percaya",-1
7091,"RT @ppnasyiah: Kematian Anak Terpapar Covid-19 di Indonesia Tertinggi Dunia

Yunda Nasyiah, perlu kita ketahui bahwa :

▶️12,5%  dari kasus…",1
7092,"RT @notafiqmuhd: @NajmanHamdi @jnmalaysia Bro, kau kena pi swab test.. sebab salah satu symptoms covid ni loss of taste",0
7093,"RT @CNNIndonesia: Tim Mitigasi IDI: 405 Dokter Gugur Karena Covid
https://t.co/oVUQe08h6B",1
7094,RT @nabiylarisfa: Pertanyaan kontemplasi Minggu malam: siapa yang harus bertanggung jawab jika ada pekerja yg positif Covid dan sakit karen…,-1
7095,RT @AndiKhomeini: Dexamethason. Orang sehat dan pasien COVID gejala ringan tolong hindari obat itu. Sistem imun kalian harus bekerja optima…,1
7096,bisa2nya gw nntn elite malah galau mengenang hidup sblm covid,1
7097,@thomas_vetra Semoga aja lu kena covid gimana rasanya anjir,1
7098,"RT @limweijiet: Menteri Kesihatan UK letak jawatan kerana langgar SOP Covid-19.

Di sini, pelbagai alasan diberi, termasuk dalil kisah buru…",-1
7099,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
7100,"RT @IniPahangKome: ""Susahnya nak cari kerja waktu covid covid ni."" Memang tidak dinafikan memang susah untuk cari kerja waktu pandemik ini…",0
7101,"RT @afifahafra79: Membunuh orang gak selalu dengan pedang. Cukup bilang: Covid tidak berbahaya. Covid konspirasi. Covid itu bohong. 

Makin…",0
7102,"RT @nirsha97: Sejak pendemik covid 19 ni, ramai yang struggle utk survive. Begitu juga kakak sulung saya dan suaminya. Income terjejas. Nak…",0
7103,Ga percaya covid tp percaya IQ,1
7104,"RT @mytheorem: Its about time. Either mati sebab riot atau mati sebab kebulur. Kalau nasib tak baik, mati sebab covid.

Make it count.",-1
7105,"RT @Timobros: Hati-hati COVID Sobat,
Rumah sakit jakarta ngantri semua. Sampe begging begging nangis minta spot. Ngantrian bisa puluhan.

S…",1
7106,RT @gentsemane: kasus covid naik -&gt; panik -&gt; galakkin vaksinasi masal -&gt; sentra vaksinasi gak disiapkan dengan baik -&gt; pengunjung membeluda…,0
7107,"RT @hanimomo: Bukak kilang sebab takut GDP affected, tapi affected juga. Dan rakyat nak 5,000 ni mati sebab covid. Belum campur sebab desak…",1
7108,"RT @Farid_Ibrahim: @wannerrunner Kalau kerajaan benar-benar ambil serius dalam isu covid-19 ini, dia akan buat “TOTAL LOCKDOWN” yang akan m…",1
7109,"RT @__injoker: [URGENT PLEASE HELP BANTU RT]

Ibu saya positif covid-19 butuh ruangan di IGD dan Ventilator, jika ada informasi soal Rumah…",0
7110,"Kabar gembira 
Vaksinasi COVID-19 Harian Tembus 1,3 Juta Dosis https://t.co/TlRkofzxhV",0
7111,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
7112,@rockerdoyoung SIAPA TUH....btw kak taca sehat sehat yah...lagi tinggi bgt ni covid serem,-1
7113,"RT @IrKhairilNizam: KELONGGARAN DI DAERAH HIJAU, TUTUP SEKTOR KILANG

Menurut Kenyataan Media Tan Sri Dato’ Seri Dr. Noor Hisham Abdullah,…",1
7114,RT @ribonk: Aneh bgt tasy* farasy* positif covid nyalahin art pdhl menurut ilmu virologi dan epidemiologi yg gue pelajari virus tuh ga nula…,1
7115,"RT @RasputinKW: Di setiap diskusi, apa itu medsos atau offline, setiap ngomongin covid 19, malah kayak ngomongin agama..
Dua belah pihak sa…",-1
7116,"Spent this whole weekend for ngusahain temen2 untuk bisa WFH dikala angka covid makin naik, worthy enough lah",0
7117,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
7118,RT @Dr_Uzir: Statistik terkini COVID-19 sehingga 26 Jun 2021. Bersama-sama kita mengekang penularan COVID-19 dengan mengikuti nasihat dan a…,0
7119,RT @PutraWadapi: Mahfud Sebut Pandemi Covid Bawa Hikmah dan Munculkan Kreativitas Positif. Ini Salah satu kreativitas positif. https://t.co…,-1
7120,"RT @akutaurifky: Selain ada wabah covid, kita juga di selimuti wabah overthinking",1
7121,"Pemkot tangsel kalian dimana dan kerja apa? Banyak sekali pasien covid dan bisa membuat faskes lumpuh, tolong seger… https://t.co/lGcvgYLK4W",-1
7122,"RT @mytheorem: Its about time. Either mati sebab riot atau mati sebab kebulur. Kalau nasib tak baik, mati sebab covid.

Make it count.",-1
7123,"RT @hanimomo: Bukak kilang sebab takut GDP affected, tapi affected juga. Dan rakyat nak 5,000 ni mati sebab covid. Belum campur sebab desak…",1
7124,"Tapi alhamdulillah skrng kondisi beliau sudah membaik, mungkin pas di test itu lagi masa kritis nya covid. Gua gk t… https://t.co/W3m90KkEVr",1
